football_data_Date,football_data_Time,football_data_HomeTeam,football_data_AwayTeam,football_data_FTHG,football_data_FTAG,football_data_FTR,football_data_HTHG,football_data_HTAG,football_data_HTR,football_data_Referee,football_data_HS,football_data_AS,football_data_HST,football_data_AST,football_data_HF,football_data_AF,football_data_HC,football_data_AC,football_data_HY,football_data_AY,football_data_HR,football_data_AR,football_data_B365H,football_data_B365D,football_data_B365A,football_data_BWH,football_data_BWD,football_data_BWA,football_data_tournament_season
2020-01-22,19:45,Aberdeen,Motherwell,0.0,1.0,A,0.0,1.0,A,W Collum,7.0,5.0,2.0,3.0,12.0,16.0,9.0,1.0,1.0,3.0,0.0,0.0,2.0,3.4,3.75,1.9,3.4,4.0,19/20
2020-01-22,19:45,Hibernian,Hamilton,2.0,1.0,H,0.0,1.0,A,A Dallas,15.0,8.0,5.0,3.0,10.0,11.0,8.0,2.0,0.0,3.0,0.0,0.0,1.45,4.5,6.5,1.53,4.25,5.5,19/20
2020-01-22,19:45,Kilmarnock,Celtic,1.0,3.0,A,0.0,1.0,A,D Robertson,6.0,17.0,3.0,6.0,13.0,12.0,4.0,8.0,1.0,2.0,0.0,0.0,10.0,5.25,1.28,10.0,5.25,1.28,19/20
2020-01-22,19:45,Livingston,St Johnstone,1.0,0.0,H,0.0,0.0,D,E Anderson,8.0,6.0,4.0,3.0,9.0,8.0,6.0,6.0,2.0,1.0,0.0,0.0,1.85,3.3,4.5,1.85,3.4,4.2,19/20
2020-01-22,19:45,Rangers,St Mirren,1.0,0.0,H,1.0,0.0,H,N Walsh,17.0,1.0,5.0,0.0,10.0,9.0,10.0,3.0,2.0,2.0,0.0,0.0,1.08,9.0,34.0,1.09,9.75,20.0,19/20
2020-01-22,19:45,Ross County,Hearts,0.0,0.0,D,0.0,0.0,D,G Duncan,6.0,4.0,2.0,0.0,9.0,15.0,5.0,9.0,1.0,1.0,0.0,0.0,3.0,3.3,2.3,2.85,3.3,2.4,19/20
2020-01-25,15:00,Celtic,Ross County,3.0,0.0,H,1.0,0.0,H,K Clancy,14.0,7.0,6.0,2.0,7.0,10.0,14.0,0.0,1.0,0.0,0.0,0.0,1.1,10.0,17.0,1.06,11.5,23.0,19/20
2020-01-25,15:00,Hamilton,Livingston,2.0,4.0,A,1.0,2.0,A,B Madden,10.0,9.0,3.0,5.0,11.0,7.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,3.2,2.0,4.0,3.1,2.0,19/20
2020-01-25,15:00,Motherwell,Hibernian,0.0,0.0,D,0.0,0.0,D,C Steven,11.0,4.0,3.0,2.0,8.0,17.0,7.0,4.0,1.0,5.0,0.0,0.0,2.25,3.3,3.2,2.25,3.25,3.1,19/20
2020-01-25,15:00,St Johnstone,Kilmarnock,2.0,1.0,H,1.0,1.0,D,A Muir,8.0,7.0,4.0,3.0,11.0,13.0,6.0,3.0,2.0,3.0,0.0,0.0,2.4,3.0,3.2,2.35,3.0,3.2,19/20
2020-01-26,12:30,St Mirren,Aberdeen,0.0,0.0,D,0.0,0.0,D,D Robertson,9.0,13.0,2.0,3.0,13.0,8.0,2.0,11.0,1.0,0.0,0.0,0.0,3.4,3.2,2.2,3.3,3.2,2.2,19/20
2020-01-26,15:00,Hearts,Rangers,2.0,1.0,H,0.0,0.0,D,S McLean,8.0,11.0,5.0,2.0,18.0,7.0,4.0,6.0,1.0,2.0,0.0,0.0,9.5,4.75,1.33,10.5,4.75,1.3,19/20
2020-01-29,19:45,Rangers,Ross County,2.0,0.0,H,1.0,0.0,H,D Robertson,13.0,2.0,4.0,0.0,15.0,15.0,11.0,4.0,2.0,4.0,0.0,0.0,1.11,9.0,19.0,1.1,8.75,19.5,19/20
2020-01-29,19:45,St Johnstone,Celtic,0.0,3.0,A,0.0,3.0,A,J Beaton,8.0,15.0,4.0,7.0,4.0,8.0,6.0,3.0,2.0,0.0,0.0,0.0,9.0,5.75,1.28,10.5,6.25,1.22,19/20
2020-02-01,15:00,Hibernian,St Mirren,2.0,2.0,D,2.0,2.0,D,D Munro,9.0,8.0,5.0,3.0,14.0,11.0,11.0,4.0,2.0,1.0,0.0,0.0,1.83,3.6,4.2,1.83,3.5,4.2,19/20
2020-02-01,15:00,Kilmarnock,Ross County,3.0,1.0,H,0.0,1.0,A,W Collum,18.0,7.0,6.0,5.0,10.0,16.0,5.0,3.0,1.0,3.0,0.0,0.0,1.8,3.6,4.33,1.83,3.5,4.2,19/20
2020-02-01,15:00,Livingston,Motherwell,1.0,0.0,H,0.0,0.0,D,J Beaton,16.0,1.0,7.0,0.0,11.0,16.0,14.0,1.0,2.0,3.0,0.0,0.0,2.3,3.2,3.2,2.3,3.25,3.1,19/20
2020-02-01,15:00,Rangers,Aberdeen,0.0,0.0,D,0.0,0.0,D,A Dallas,16.0,4.0,5.0,2.0,9.0,18.0,10.0,1.0,3.0,4.0,0.0,0.0,1.25,6.0,10.0,1.25,6.0,10.0,19/20
2020-02-01,15:00,St Johnstone,Hearts,3.0,3.0,D,1.0,2.0,A,G Aitken,14.0,7.0,8.0,4.0,17.0,16.0,8.0,7.0,2.0,3.0,0.0,0.0,3.1,3.1,2.4,3.0,3.2,2.35,19/20
2020-02-02,12:30,Hamilton,Celtic,1.0,4.0,A,1.0,1.0,D,N Walsh,4.0,21.0,2.0,6.0,12.0,6.0,2.0,15.0,3.0,2.0,1.0,0.0,21.0,8.0,1.12,14.0,7.5,1.15,19/20
2020-02-05,19:45,Aberdeen,St Johnstone,0.0,1.0,A,0.0,1.0,A,K Clancy,7.0,4.0,3.0,2.0,19.0,11.0,5.0,2.0,2.0,2.0,0.0,0.0,1.7,3.5,5.25,1.65,3.6,5.25,19/20
2020-02-05,19:45,Hearts,Kilmarnock,2.0,3.0,A,0.0,2.0,A,D Munro,15.0,7.0,11.0,5.0,15.0,9.0,12.0,6.0,4.0,1.0,0.0,1.0,2.0,3.3,4.0,2.0,3.4,3.6,19/20
2020-02-05,19:45,Motherwell,Celtic,0.0,4.0,A,0.0,1.0,A,D Robertson,11.0,18.0,4.0,6.0,15.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,9.5,4.75,1.33,8.5,4.6,1.36,19/20
2020-02-05,19:45,Rangers,Hibernian,2.0,1.0,H,1.0,1.0,D,B Madden,16.0,5.0,7.0,4.0,12.0,15.0,18.0,3.0,1.0,2.0,0.0,0.0,1.2,6.5,13.0,1.18,7.0,13.0,19/20
2020-02-05,19:45,Ross County,Livingston,2.0,0.0,H,1.0,0.0,H,N Walsh,5.0,10.0,2.0,2.0,13.0,8.0,3.0,5.0,3.0,3.0,0.0,0.0,3.75,3.6,1.9,3.4,3.5,2.05,19/20
2020-02-05,19:45,St Mirren,Hamilton,1.0,1.0,D,0.0,1.0,A,A Newlands,11.0,9.0,2.0,2.0,15.0,12.0,6.0,5.0,2.0,1.0,0.0,0.0,1.83,3.6,4.33,1.85,3.5,4.1,19/20
2020-02-11,19:45,Hamilton,Aberdeen,1.0,3.0,A,0.0,3.0,A,G Aitken,3.0,8.0,1.0,5.0,9.0,14.0,4.0,8.0,0.0,1.0,0.0,0.0,4.75,3.5,1.8,4.5,3.5,1.78,19/20
2020-02-12,19:45,Celtic,Hearts,5.0,0.0,H,1.0,0.0,H,W Collum,22.0,5.0,12.0,2.0,17.0,16.0,10.0,6.0,1.0,2.0,0.0,1.0,1.16,7.0,15.0,1.16,7.0,15.0,19/20
2020-02-12,19:45,Hibernian,Ross County,3.0,0.0,H,2.0,0.0,H,S McLean,10.0,4.0,6.0,2.0,8.0,13.0,6.0,5.0,1.0,3.0,0.0,0.0,1.5,4.75,5.5,1.53,4.5,5.25,19/20
2020-02-12,19:45,Kilmarnock,Rangers,2.0,1.0,H,0.0,1.0,A,J Beaton,7.0,14.0,2.0,4.0,10.0,8.0,9.0,3.0,3.0,3.0,0.0,0.0,9.0,5.0,1.33,9.5,4.75,1.33,19/20
2020-02-12,19:45,Livingston,St Mirren,2.0,1.0,H,1.0,0.0,H,D Munro,10.0,9.0,4.0,4.0,13.0,13.0,6.0,5.0,0.0,1.0,0.0,0.0,1.85,3.6,4.0,1.85,3.5,4.1,19/20
2020-02-12,19:45,St Johnstone,Motherwell,2.0,1.0,H,1.0,1.0,D,N Walsh,11.0,5.0,4.0,1.0,10.0,18.0,4.0,5.0,0.0,2.0,0.0,1.0,2.4,3.2,3.0,2.4,3.1,3.0,19/20
2020-02-15,15:00,Hearts,Hamilton,2.0,2.0,D,0.0,2.0,A,K Clancy,17.0,3.0,8.0,3.0,17.0,11.0,7.0,1.0,2.0,1.0,0.0,1.0,1.53,4.0,6.0,1.55,4.0,5.75,19/20
2020-02-15,15:00,Ross County,St Johnstone,1.0,1.0,D,0.0,1.0,A,C Steven,5.0,13.0,2.0,5.0,11.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,2.87,3.3,2.4,2.8,3.25,2.45,19/20
2020-02-16,12:00,Aberdeen,Celtic,1.0,2.0,A,1.0,1.0,D,A Dallas,6.0,6.0,3.0,4.0,10.0,14.0,5.0,3.0,2.0,1.0,0.0,0.0,9.0,4.75,1.33,7.5,4.25,1.42,19/20
2020-02-16,15:00,Rangers,Livingston,1.0,0.0,H,0.0,0.0,D,E Anderson,11.0,3.0,4.0,2.0,4.0,14.0,10.0,4.0,0.0,3.0,0.0,0.0,1.16,7.0,15.0,1.18,6.5,15.0,19/20
2020-02-16,16:30,Kilmarnock,Hibernian,1.0,2.0,A,1.0,2.0,A,A Muir,12.0,11.0,7.0,6.0,9.0,11.0,10.0,6.0,2.0,2.0,0.0,0.0,2.3,3.5,2.9,2.25,3.3,3.1,19/20
2020-02-22,15:00,Aberdeen,Ross County,1.0,2.0,A,1.0,1.0,D,G Duncan,8.0,7.0,2.0,5.0,11.0,10.0,4.0,2.0,0.0,1.0,1.0,0.0,1.53,4.0,6.0,1.53,4.1,5.75,19/20
2020-02-22,15:00,Hamilton,Motherwell,0.0,0.0,D,0.0,0.0,D,C Steven,16.0,11.0,3.0,5.0,14.0,15.0,5.0,5.0,2.0,3.0,0.0,1.0,3.6,3.3,2.05,3.5,3.4,2.05,19/20
2020-02-22,15:00,Hibernian,Livingston,1.0,1.0,D,0.0,0.0,D,A Newlands,7.0,7.0,5.0,1.0,8.0,12.0,11.0,5.0,1.0,1.0,0.0,0.0,2.25,3.4,3.1,2.25,3.4,3.0,19/20
2020-02-23,13:30,St Johnstone,Rangers,2.0,2.0,D,1.0,0.0,H,W Collum,7.0,21.0,4.0,9.0,9.0,5.0,5.0,6.0,1.0,0.0,0.0,0.0,7.5,4.75,1.4,7.75,4.75,1.36,19/20
2020-02-23,15:00,Celtic,Kilmarnock,3.0,1.0,H,2.0,1.0,H,K Clancy,30.0,3.0,13.0,1.0,6.0,9.0,7.0,2.0,1.0,1.0,0.0,1.0,1.16,6.5,17.0,1.17,6.5,16.5,19/20
2020-02-25,19:45,Motherwell,St Mirren,1.0,2.0,A,1.0,0.0,H,D Munro,14.0,9.0,6.0,3.0,13.0,9.0,11.0,6.0,1.0,5.0,0.0,0.0,2.0,3.4,3.75,1.95,3.4,3.8,19/20
2020-03-03,19:45,Hibernian,Hearts,1.0,3.0,A,0.0,0.0,D,K Clancy,8.0,10.0,1.0,4.0,12.0,20.0,5.0,7.0,3.0,2.0,0.0,0.0,2.15,3.4,3.25,2.2,3.4,3.2,19/20
2020-03-04,19:45,Kilmarnock,Aberdeen,2.0,2.0,D,2.0,1.0,H,A Newlands,16.0,7.0,9.0,4.0,10.0,16.0,9.0,1.0,0.0,5.0,0.0,0.0,2.8,3.1,2.6,2.9,3.1,2.5,19/20
2020-03-04,19:45,Livingston,Celtic,2.0,2.0,D,1.0,1.0,D,W Collum,5.0,13.0,4.0,7.0,13.0,6.0,4.0,7.0,3.0,1.0,0.0,0.0,8.0,4.0,1.44,8.0,4.33,1.4,19/20
2020-03-04,19:45,Motherwell,Ross County,4.0,1.0,H,2.0,1.0,H,A Muir,17.0,7.0,8.0,4.0,10.0,13.0,8.0,5.0,2.0,3.0,0.0,0.0,1.72,3.6,4.75,1.72,3.6,4.75,19/20
2020-03-04,19:45,Rangers,Hamilton,0.0,1.0,A,0.0,0.0,D,N Walsh,31.0,8.0,9.0,3.0,6.0,9.0,16.0,1.0,1.0,1.0,0.0,0.0,1.1,9.0,21.0,1.09,9.5,23.0,19/20
2020-03-04,19:45,St Mirren,St Johnstone,0.0,0.0,D,0.0,0.0,D,E Anderson,15.0,9.0,4.0,2.0,10.0,13.0,9.0,5.0,2.0,1.0,0.0,1.0,2.62,3.1,2.8,2.65,2.95,2.8,19/20
2020-03-07,15:00,Aberdeen,Hibernian,3.0,1.0,H,0.0,1.0,A,J Beaton,15.0,6.0,5.0,4.0,11.0,12.0,7.0,0.0,0.0,2.0,0.0,1.0,2.0,3.5,3.6,2.05,3.25,3.6,19/20
2020-03-07,15:00,Celtic,St Mirren,5.0,0.0,H,2.0,0.0,H,G Duncan,19.0,8.0,16.0,4.0,9.0,5.0,10.0,1.0,1.0,2.0,0.0,0.0,1.12,8.0,21.0,1.13,8.0,16.5,19/20
2020-03-07,15:00,Hamilton,Kilmarnock,1.0,0.0,H,0.0,0.0,D,W Collum,11.0,14.0,2.0,5.0,12.0,11.0,6.0,9.0,2.0,2.0,1.0,0.0,3.2,3.4,2.2,3.3,3.4,2.1,19/20
2020-03-07,15:00,Hearts,Motherwell,1.0,1.0,D,0.0,1.0,A,D Robertson,12.0,11.0,2.0,5.0,11.0,12.0,7.0,5.0,2.0,3.0,0.0,0.0,2.05,3.75,3.25,2.1,3.5,3.25,19/20
2020-03-07,15:00,St Johnstone,Livingston,1.0,0.0,H,0.0,0.0,D,K Clancy,3.0,9.0,3.0,4.0,10.0,11.0,5.0,7.0,1.0,2.0,0.0,0.0,2.5,3.25,2.8,2.5,3.25,2.75,19/20
2020-03-08,12:00,Ross County,Rangers,0.0,1.0,A,0.0,0.0,D,A Dallas,3.0,12.0,2.0,7.0,13.0,8.0,5.0,15.0,4.0,0.0,0.0,0.0,11.0,7.0,1.2,10.0,6.0,1.25,19/20
2020-03-11,19:45,St Mirren,Hearts,1.0,0.0,H,0.0,0.0,D,A Muir,8.0,5.0,3.0,1.0,16.0,19.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,3.3,2.3,2.9,3.25,2.4,19/20
2017-08-05,,Celtic,Hearts,4.0,1.0,H,1.0,0.0,H,K Clancy,17.0,4.0,7.0,3.0,9.0,21.0,9.0,5.0,1.0,3.0,0.0,0.0,1.2,7.0,11.0,1.2,6.5,12.5,17/18
2017-08-05,,Dundee,Ross County,1.0,2.0,A,0.0,1.0,A,W Collum,13.0,14.0,6.0,5.0,14.0,8.0,15.0,5.0,1.0,2.0,0.0,0.0,2.5,3.4,2.7,2.45,3.25,2.8,17/18
2017-08-05,,Hibernian,Partick Thistle,3.0,1.0,H,2.0,1.0,H,N Walsh,12.0,6.0,6.0,3.0,13.0,19.0,3.0,4.0,2.0,3.0,0.0,0.0,1.8,3.6,4.33,1.78,3.5,4.5,17/18
2017-08-05,,Kilmarnock,St Johnstone,1.0,2.0,A,0.0,1.0,A,S McLean,12.0,8.0,4.0,2.0,12.0,16.0,1.0,10.0,1.0,4.0,0.0,0.0,2.6,3.3,2.63,2.6,3.2,2.65,17/18
2017-08-06,,Aberdeen,Hamilton,2.0,0.0,H,1.0,0.0,H,E Anderson,17.0,5.0,7.0,3.0,10.0,17.0,3.0,2.0,1.0,3.0,0.0,1.0,1.3,5.0,10.0,1.28,5.5,9.75,17/18
2017-08-06,,Motherwell,Rangers,1.0,2.0,A,1.0,1.0,D,B Madden,10.0,15.0,2.0,3.0,17.0,17.0,7.0,5.0,4.0,2.0,0.0,0.0,5.25,4.0,1.6,5.25,3.7,1.65,17/18
2017-08-11,,Partick Thistle,Celtic,0.0,1.0,A,0.0,1.0,A,A Dallas,3.0,17.0,1.0,6.0,9.0,6.0,3.0,11.0,1.0,1.0,0.0,0.0,11.0,6.25,1.22,13.0,6.5,1.22,17/18
2017-08-12,,Hamilton,Dundee,3.0,0.0,H,2.0,0.0,H,B Madden,13.0,11.0,7.0,4.0,13.0,19.0,5.0,7.0,1.0,3.0,0.0,0.0,2.38,3.25,3.0,2.35,3.3,2.95,17/18
2017-08-12,,Kilmarnock,Hearts,0.0,1.0,A,0.0,1.0,A,S Finnie,8.0,9.0,3.0,4.0,23.0,17.0,4.0,5.0,3.0,2.0,1.0,1.0,3.1,3.4,2.25,3.0,3.4,2.25,17/18
2017-08-12,,Rangers,Hibernian,2.0,3.0,A,1.0,2.0,A,J Beaton,12.0,13.0,2.0,4.0,15.0,14.0,6.0,5.0,6.0,3.0,1.0,0.0,1.73,3.75,4.5,1.72,3.6,4.75,17/18
2017-08-12,,Ross County,Aberdeen,1.0,2.0,A,1.0,1.0,D,D Beaton,5.0,13.0,3.0,7.0,21.0,14.0,2.0,6.0,3.0,1.0,0.0,0.0,4.75,3.6,1.73,4.75,3.6,1.72,17/18
2017-08-12,,St Johnstone,Motherwell,4.0,1.0,H,2.0,1.0,H,C Thomson,9.0,11.0,7.0,3.0,9.0,13.0,7.0,6.0,1.0,0.0,0.0,3.0,1.75,3.5,4.75,1.8,3.4,4.5,17/18
2017-08-19,,Aberdeen,Dundee,2.0,1.0,H,1.0,0.0,H,K Clancy,10.0,9.0,6.0,1.0,11.0,15.0,4.0,6.0,3.0,1.0,0.0,0.0,1.3,5.25,9.5,1.3,5.25,9.25,17/18
2017-08-19,,Hibernian,Hamilton,1.0,3.0,A,0.0,0.0,D,S McLean,15.0,18.0,9.0,8.0,11.0,12.0,9.0,7.0,0.0,2.0,0.0,0.0,1.44,4.2,7.5,1.45,4.2,7.0,17/18
2017-08-19,,Kilmarnock,Celtic,0.0,2.0,A,0.0,1.0,A,N Walsh,3.0,15.0,0.0,6.0,15.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,15.0,7.0,1.17,14.0,6.75,1.18,17/18
2017-08-19,,Motherwell,Ross County,2.0,0.0,H,0.0,0.0,D,A Muir,7.0,11.0,3.0,3.0,14.0,10.0,1.0,3.0,2.0,2.0,0.0,1.0,2.88,3.4,2.38,2.65,3.4,2.5,17/18
2017-08-19,,Rangers,Hearts,0.0,0.0,D,0.0,0.0,D,W Collum,10.0,7.0,2.0,0.0,11.0,7.0,13.0,2.0,2.0,1.0,0.0,0.0,1.62,3.75,5.5,1.62,3.9,5.0,17/18
2017-08-19,,St Johnstone,Partick Thistle,1.0,0.0,H,1.0,0.0,H,B Cook,7.0,6.0,3.0,3.0,3.0,15.0,3.0,2.0,0.0,2.0,0.0,0.0,2.05,3.4,3.5,1.95,3.4,3.8,17/18
2017-08-26,,Celtic,St Johnstone,1.0,1.0,D,0.0,1.0,A,W Collum,31.0,7.0,11.0,3.0,7.0,8.0,12.0,1.0,2.0,3.0,0.0,0.0,1.17,7.5,13.0,1.18,6.75,14.0,17/18
2017-08-26,,Kilmarnock,Hamilton,2.0,2.0,D,1.0,0.0,H,A Dallas,6.0,14.0,2.0,6.0,9.0,11.0,1.0,4.0,3.0,1.0,0.0,0.0,2.4,3.4,2.8,2.45,3.4,2.7,17/18
2017-08-26,,Motherwell,Hearts,2.0,1.0,H,2.0,1.0,H,J Beaton,8.0,11.0,3.0,5.0,14.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0,3.3,3.5,2.1,3.4,3.5,2.05,17/18
2017-08-26,,Partick Thistle,Aberdeen,3.0,4.0,A,2.0,2.0,D,B Madden,5.0,16.0,3.0,8.0,12.0,9.0,5.0,9.0,1.0,0.0,1.0,0.0,4.75,4.0,1.67,4.33,4.0,1.7,17/18
2017-08-27,,Dundee,Hibernian,1.0,1.0,D,1.0,1.0,D,D Robertson,5.0,16.0,3.0,9.0,13.0,11.0,1.0,15.0,2.0,2.0,0.0,0.0,3.6,3.5,2.0,3.7,3.3,2.0,17/18
2017-08-27,,Ross County,Rangers,1.0,3.0,A,0.0,2.0,A,C Thomson,8.0,14.0,2.0,3.0,17.0,17.0,5.0,6.0,2.0,0.0,0.0,0.0,5.0,4.0,1.62,5.0,3.75,1.65,17/18
2017-09-08,,Hamilton,Celtic,1.0,4.0,A,0.0,3.0,A,D Robertson,5.0,15.0,4.0,6.0,10.0,4.0,3.0,15.0,1.0,0.0,0.0,0.0,12.0,6.0,1.22,12.0,6.0,1.22,17/18
2017-09-09,,Hearts,Aberdeen,0.0,0.0,D,0.0,0.0,D,C Thomson,18.0,11.0,9.0,4.0,20.0,11.0,10.0,2.0,3.0,1.0,0.0,0.0,3.6,3.6,1.95,3.5,3.5,2.0,17/18
2017-09-09,,Motherwell,Kilmarnock,2.0,0.0,H,0.0,0.0,D,B Madden,15.0,5.0,8.0,2.0,11.0,9.0,6.0,5.0,3.0,1.0,0.0,0.0,2.05,3.4,3.6,2.1,3.3,3.4,17/18
2017-09-09,,Rangers,Dundee,4.0,1.0,H,1.0,0.0,H,A Dallas,19.0,7.0,10.0,1.0,6.0,9.0,10.0,2.0,1.0,2.0,0.0,0.0,1.3,5.0,10.0,1.33,5.0,8.5,17/18
2017-09-09,,Ross County,Partick Thistle,1.0,1.0,D,0.0,1.0,A,J Beaton,16.0,9.0,6.0,5.0,14.0,13.0,4.0,3.0,3.0,1.0,0.0,0.0,2.5,3.4,2.7,2.45,3.3,2.75,17/18
2017-09-09,,St Johnstone,Hibernian,1.0,1.0,D,0.0,0.0,D,N Walsh,5.0,15.0,1.0,2.0,14.0,9.0,2.0,13.0,3.0,1.0,0.0,0.0,3.1,3.4,2.25,2.9,3.4,2.3,17/18
2017-09-15,,Partick Thistle,Rangers,2.0,2.0,D,0.0,1.0,A,W Collum,5.0,17.0,2.0,4.0,10.0,6.0,3.0,4.0,5.0,0.0,1.0,0.0,7.5,4.2,1.44,7.5,4.5,1.44,17/18
2017-09-16,,Aberdeen,Kilmarnock,1.0,1.0,D,1.0,0.0,H,S Finnie,15.0,10.0,5.0,5.0,10.0,13.0,5.0,4.0,2.0,3.0,0.0,0.0,1.33,5.0,9.0,1.3,5.0,9.5,17/18
2017-09-16,,Celtic,Ross County,4.0,0.0,H,2.0,0.0,H,S McLean,30.0,7.0,9.0,5.0,10.0,9.0,7.0,3.0,0.0,1.0,0.0,0.0,1.13,8.5,17.0,1.14,7.25,17.5,17/18
2017-09-16,,Dundee,St Johnstone,3.0,2.0,H,1.0,0.0,H,A Muir,15.0,10.0,7.0,6.0,20.0,18.0,1.0,6.0,0.0,2.0,1.0,0.0,2.75,3.3,2.5,2.8,3.4,2.4,17/18
2017-09-16,,Hamilton,Hearts,1.0,2.0,A,1.0,2.0,A,B Madden,7.0,9.0,2.0,6.0,11.0,11.0,7.0,2.0,2.0,1.0,0.0,0.0,3.5,3.4,2.05,3.6,3.4,2.0,17/18
2017-09-16,,Hibernian,Motherwell,2.0,2.0,D,1.0,0.0,H,B Cook,10.0,8.0,5.0,4.0,6.0,15.0,2.0,5.0,1.0,4.0,0.0,0.0,1.62,3.75,5.5,1.65,3.8,5.0,17/18
2017-09-23,,Kilmarnock,Dundee,1.0,1.0,D,0.0,1.0,A,B Madden,11.0,7.0,7.0,3.0,14.0,23.0,6.0,9.0,2.0,2.0,0.0,0.0,2.4,3.3,2.88,2.35,3.4,2.85,17/18
2017-09-23,,Partick Thistle,Hearts,1.0,1.0,D,1.0,0.0,H,D Robertson,15.0,13.0,9.0,4.0,12.0,12.0,3.0,6.0,1.0,2.0,0.0,0.0,3.4,3.3,2.15,3.4,3.25,2.15,17/18
2017-09-23,,Rangers,Celtic,0.0,2.0,A,0.0,0.0,D,C Thomson,6.0,18.0,1.0,7.0,12.0,11.0,2.0,11.0,2.0,1.0,0.0,0.0,4.75,3.8,1.7,4.6,3.8,1.7,17/18
2017-09-23,,Ross County,Hibernian,0.0,1.0,A,0.0,1.0,A,A Dallas,8.0,15.0,3.0,7.0,14.0,9.0,6.0,8.0,2.0,1.0,0.0,0.0,4.75,3.6,1.73,3.9,3.7,1.85,17/18
2017-09-23,,St Johnstone,Hamilton,2.0,1.0,H,0.0,1.0,A,W Collum,8.0,16.0,2.0,6.0,7.0,17.0,5.0,7.0,1.0,1.0,0.0,1.0,1.85,3.5,4.2,1.85,3.5,4.1,17/18
2017-09-24,,Motherwell,Aberdeen,0.0,1.0,A,0.0,0.0,D,N Walsh,9.0,8.0,2.0,3.0,12.0,12.0,8.0,4.0,2.0,2.0,0.0,0.0,4.0,3.75,1.83,4.2,3.6,1.8,17/18
2017-09-29,,Hamilton,Rangers,1.0,4.0,A,1.0,3.0,A,A Dallas,13.0,5.0,9.0,5.0,14.0,16.0,7.0,3.0,1.0,1.0,0.0,1.0,6.5,4.5,1.45,6.25,4.1,1.5,17/18
2017-09-30,,Aberdeen,St Johnstone,3.0,0.0,H,2.0,0.0,H,J Beaton,13.0,4.0,7.0,0.0,14.0,12.0,8.0,1.0,2.0,1.0,0.0,0.0,1.55,3.75,6.5,1.57,3.75,6.0,17/18
2017-09-30,,Celtic,Hibernian,2.0,2.0,D,1.0,0.0,H,W Collum,13.0,15.0,5.0,7.0,11.0,14.0,3.0,6.0,3.0,2.0,0.0,0.0,1.25,6.0,11.0,1.22,6.25,11.5,17/18
2017-09-30,,Dundee,Hearts,2.0,1.0,H,1.0,0.0,H,S McLean,9.0,11.0,6.0,4.0,15.0,12.0,6.0,10.0,3.0,1.0,0.0,0.0,3.75,3.4,2.0,3.5,3.25,2.1,17/18
2017-09-30,,Kilmarnock,Ross County,0.0,2.0,A,0.0,2.0,A,C Thomson,9.0,9.0,1.0,6.0,10.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,2.6,3.25,2.7,2.55,3.25,2.7,17/18
2017-09-30,,Motherwell,Partick Thistle,3.0,0.0,H,1.0,0.0,H,G Aitken,16.0,4.0,7.0,0.0,8.0,10.0,10.0,3.0,0.0,4.0,0.0,0.0,2.1,3.25,3.5,2.0,3.3,3.7,17/18
2017-10-13,,St Johnstone,Rangers,0.0,3.0,A,0.0,1.0,A,D Robertson,5.0,15.0,2.0,5.0,11.0,12.0,16.0,2.0,1.0,3.0,1.0,0.0,4.75,3.8,1.7,4.5,3.9,1.7,17/18
2017-10-14,,Celtic,Dundee,1.0,0.0,H,0.0,0.0,D,A Dallas,19.0,11.0,9.0,4.0,10.0,17.0,5.0,4.0,0.0,3.0,0.0,0.0,1.1,10.0,21.0,1.08,10.5,19.5,17/18
2017-10-14,,Hamilton,Motherwell,1.0,2.0,A,1.0,1.0,D,C Thomson,8.0,16.0,5.0,5.0,13.0,11.0,6.0,10.0,1.0,2.0,0.0,0.0,2.9,3.5,2.3,2.85,3.3,2.4,17/18
2017-10-14,,Hibernian,Aberdeen,0.0,1.0,A,0.0,1.0,A,S McLean,13.0,7.0,4.0,2.0,9.0,16.0,7.0,0.0,2.0,3.0,0.0,0.0,2.25,3.6,2.9,2.4,3.5,2.75,17/18
2017-10-14,,Partick Thistle,Kilmarnock,0.0,2.0,A,0.0,1.0,A,K Clancy,7.0,10.0,3.0,6.0,9.0,12.0,6.0,2.0,1.0,1.0,0.0,0.0,2.1,3.4,3.5,2.05,3.4,3.5,17/18
2017-10-14,,Ross County,Hearts,1.0,2.0,A,1.0,1.0,D,W Collum,10.0,10.0,4.0,4.0,11.0,14.0,4.0,6.0,3.0,4.0,0.0,1.0,2.8,3.4,2.4,2.8,3.4,2.4,17/18
2017-10-21,,Hearts,St Johnstone,1.0,0.0,H,0.0,0.0,D,N Walsh,11.0,2.0,4.0,1.0,16.0,11.0,4.0,3.0,4.0,3.0,0.0,0.0,1.83,3.5,4.33,1.9,3.4,4.0,17/18
